4.0943,3.5264,2.7081,2.8332,3.2189,3.0910,2.7726,2.9444,2.7081,2.8332,2.8332,2.9444,2.7081,2.1972,3.0910,3.0910,2.7726,3.1781,3.9318,4.1744,4.6052,4.5850,4.4659,4.6913,4.7622,4.5643,4.4188,4.5218,4.5643,4.4998,4.4886,4.7005,4.5747,5.2523,6.2480,6.0234,5.3181,4.7791,4.4659,4.5747,4.4427,4.5109,4.3694,4.3307,4.6052,4.6151,4.6347,4.7185,4.4998,4.4773,4.3694,4.5539,3.0445,2.4849,2.3979,1.9459,4.1109,3.5835,3.2958,2.7081,2.8332,3.2581,2.9957,3.4012,2.9444,3.1355,2.8904,2.9444,3.6889
3.9703,3.2958,2.3979,2.3979,2.6391,3.2958,2.3979,2.7081,2.1972,2.0794,2.5649,2.0794,2.1972,2.7726,3.1781,3.0910,2.4849,3.4012,4.3438,4.2905,4.4886,4.7791,4.7875,4.8283,4.8040,4.7362,5.0814,4.7274,4.6540,4.7362,4.6151,4.7449,4.9273,5.5835,4.6540,4.5218,5.4510,4.8828,4.7362,4.6728,4.5643,4.7536,4.7958,4.7958,4.9628,4.6444,4.4659,4.5539,4.1589,4.5539,4.4773,4.8040,2.8332,2.4849,2.5649,2.0794,2.0794,2.1972,2.3026,2.6391,2.3026,3.0445,2.9957,2.3979,2.4849,2.4849,2.1972,1.9459,3.7377
2.7726,2.5649,2.1972,2.3979,2.1972,3.0445,2.8332,3.0445,3.0445,2.9444,2.8332,2.3979,2.1972,2.4849,2.8904,2.7081,2.4849,3.3322,4.3944,4.0073,4.0431,4.4659,4.5643,4.9345,4.7274,5.0434,5.2679,5.1059,5.1874,4.7622,4.9698,4.8828,5.1591,5.4337,4.1431,4.3438,5.1240,4.7958,4.8363,4.7536,4.7449,4.9127,4.9200,5.0626,5.0039,4.6913,4.3175,4.5433,4.4067,4.2485,4.2627,4.6444,2.7726,1.7918,2.7081,2.0794,2.7726,2.5649,1.7918,1.9459,3.0910,2.9957,2.9957,2.4849,2.7081,2.3026,2.3026,1.9459,3.2189
2.6391,2.7081,2.3979,2.7726,2.5649,2.5649,1.9459,2.7081,2.8332,3.0445,2.8332,2.5649,2.8332,2.6391,2.6391,2.3026,2.3026,2.6391,4.1271,4.2485,4.5539,4.4886,4.5747,4.6444,4.8040,4.9345,5.2781,5.4205,5.4161,5.4848,5.3423,5.2149,5.2095,4.1431,3.4965,3.9512,4.1271,4.9127,4.8675,5.2575,5.1930,5.0499,5.1180,5.1533,4.9972,4.5218,4.5326,4.4886,4.4427,4.3307,4.4067,4.5109,3.1781,2.3979,2.8332,2.3026,2.5649,2.0794,2.5649,2.3979,2.5649,2.9444,2.9444,2.1972,2.5649,2.0794,2.1972,2.1972,2.6391
3.0445,3.0445,2.1972,2.1972,2.1972,2.7081,2.3979,2.1972,2.7081,3.1355,2.1972,2.6391,2.8332,2.3026,2.5649,2.7726,2.4849,2.7726,3.9890,4.2627,4.5326,4.5850,4.4998,4.7875,4.5326,4.9836,5.0304,5.3423,5.2417,5.5910,5.3566,5.1059,5.4596,3.8712,3.9703,3.8712,3.7136,5.0499,4.5850,4.9273,5.3891,5.1533,5.0876,4.7362,4.7707,4.4886,4.5747,4.4067,4.4427,4.4188,4.4067,4.5850,2.3026,2.0794,2.3026,1.7918,2.6391,2.3979,2.4849,2.9444,3.0445,2.9444,2.3979,2.1972,2.0794,2.4849,2.0794,1.9459,2.8904
2.6391,2.7081,2.3979,2.1972,1.6094,2.8332,1.9459,2.3979,1.9459,2.7081,2.4849,2.6391,2.8904,2.7726,2.3026,2.4849,2.9444,3.2958,3.4657,4.1271,4.4886,4.5850,4.7185,4.6913,4.8675,4.8203,4.9273,5.0173,5.2679,5.3799,5.0106,4.6540,4.5433,3.4012,3.8067,3.6376,3.6889,3.8712,4.3438,4.5218,5.1475,5.0039,4.8598,4.7958,4.6634,4.5433,4.3944,4.4543,4.3438,4.5747,4.5326,4.3175,2.9444,2.0794,2.5649,2.1972,2.3026,2.7726,2.3026,2.7726,3.0445,3.1355,2.7081,2.3026,2.0794,2.1972,1.9459,1.9459,2.5649
2.7081,2.3979,2.1972,1.6094,1.9459,2.3979,2.1972,2.7081,2.7081,2.7081,2.7081,2.3026,2.8904,2.3026,2.7726,2.4849,3.3673,3.1781,4.2485,4.5326,4.7791,4.7185,4.5951,4.7449,4.7707,4.9053,5.0752,5.2883,5.3033,5.3423,5.1120,4.2905,4.2341,3.4657,4.1431,4.1271,3.8501,3.8286,3.9703,4.5951,5.1818,5.1533,5.0370,4.7536,4.5326,4.3694,4.3307,4.3307,4.6250,4.7005,4.3944,4.4188,2.6391,2.7081,2.8332,1.7918,2.3026,2.9957,2.3979,2.4849,2.8332,3.2958,3.0910,2.4849,2.3026,2.4849,2.0794,2.1972,2.7081
2.8332,2.3979,1.6094,2.3979,2.1972,2.1972,2.3026,2.3979,2.5649,2.7081,2.9444,2.3026,2.4849,2.0794,2.8904,2.6391,3.1781,3.5835,4.3307,4.3307,4.7791,4.9558,4.9698,4.8442,4.6347,4.9488,5.1240,5.4848,5.4848,5.6870,5.1874,4.1109,3.9318,3.8501,4.3567,4.2195,4.3175,4.0073,4.0604,4.3944,5.4161,5.3519,5.3230,4.7449,4.4773,4.2341,4.2195,4.6052,4.7449,4.5850,4.4543,4.4188,2.8332,2.4849,2.3979,2.3026,2.0794,2.7081,2.3026,2.8904,3.1355,3.1355,2.8332,2.5649,2.5649,2.3026,1.9459,2.1972,2.6391
3.3673,2.3979,1.9459,2.3026,2.3979,2.3979,2.8332,2.1972,1.9459,2.8332,2.7081,3.0910,2.6391,3.0910,2.3026,2.6391,2.6391,3.3322,4.3041,4.2485,4.7536,5.4972,5.5013,5.2149,5.0499,4.9053,5.2730,5.1648,5.8141,5.7589,5.6802,4.3694,3.9318,3.9512,4.4886,4.7958,4.4773,3.8286,4.0073,5.1180,5.4848,5.7236,5.0434,4.9767,4.6250,4.2341,4.5951,5.0434,4.8363,4.7005,4.3820,4.7707,2.9957,2.3979,2.7726,2.3026,1.9459,2.8332,2.3026,2.8332,2.8332,2.8332,2.9444,2.0794,2.3026,2.1972,2.3979,2.1972,2.9444
3.0910,2.8332,2.0794,2.3979,2.1972,2.1972,1.9459,2.3979,2.7081,1.9459,2.8904,2.9444,2.7726,2.0794,3.2581,2.7726,2.3026,3.2189,3.7842,4.3307,5.0370,5.6131,4.9767,4.9416,5.1299,5.1059,5.0562,4.7622,5.0106,5.6595,5.5797,4.4659,4.4773,4.3944,4.9416,5.0689,4.7005,4.3694,4.3438,5.0304,5.2933,5.0304,4.8122,4.8363,4.4427,4.5218,4.4773,4.7362,4.9416,4.5539,4.3307,4.8283,3.4012,2.1972,2.5649,1.7918,2.5649,2.6391,2.0794,2.6391,2.8332,2.8332,2.3979,2.5649,1.7918,2.3026,1.9459,2.1972,2.4849
2.4849,2.7081,1.9459,1.7918,2.1972,2.1972,1.6094,1.6094,2.4849,2.7726,2.3026,3.0910,2.6391,2.7726,2.7726,2.5649,2.3026,3.4012,4.2905,4.3041,4.5643,5.0814,5.1120,4.4886,4.5326,4.5539,4.5539,4.5109,4.4427,4.7707,5.6802,4.4886,4.2341,4.5218,5.1299,5.2627,4.9904,4.3694,4.4998,5.2983,4.6250,4.3820,4.3307,4.0943,4.0254,4.1431,4.4427,4.7536,4.6540,4.7449,4.7449,5.2781,2.8904,2.5649,2.3026,2.3026,1.9459,2.7081,3.0445,3.2189,2.8904,2.8904,2.4849,2.7081,2.6391,2.3026,2.3979,2.0794,2.7726
2.3026,3.4340,3.9703,4.0073,2.8904,2.0794,2.6391,2.4849,2.4849,2.3026,2.3026,2.8904,3.1781,2.6391,3.2189,2.9957,3.2189,3.3322,4.4188,4.5850,4.8122,5.0370,4.9698,4.5433,4.1744,4.0943,4.0254,4.3307,4.0604,4.2905,4.0073,4.6347,4.6347,4.8598,5.0239,5.2364,5.0689,4.6913,4.4308,4.2767,4.0073,4.1897,3.5835,3.8501,3.6889,3.8918,4.4773,4.4543,4.4998,4.6347,4.7536,5.3181,3.0910,2.6391,2.4849,2.3026,1.7918,2.4849,2.9957,3.2581,2.4849,2.9957,2.6391,2.1972,2.6391,2.0794,2.8332,1.7918,2.4849
2.5649,4.9488,3.2581,3.2189,4.4427,3.6636,2.4849,2.7726,2.7726,2.7726,2.8904,2.6391,2.9957,2.8904,3.4012,2.4849,2.4849,3.4657,5.0626,4.8442,4.8122,4.8903,5.0626,4.8442,4.3694,4.3041,4.0775,3.4657,4.0254,4.2767,4.2047,4.3944,4.7875,5.0814,5.4293,5.6058,5.1648,4.9488,4.7449,4.4067,4.1897,3.5835,3.9703,3.7842,3.8501,4.1897,4.4067,4.5747,4.4659,4.8752,5.0370,5.3753,3.3322,1.9459,1.9459,2.0794,2.3026,2.7726,2.6391,2.5649,2.4849,2.7726,2.5649,2.6391,2.0794,2.0794,1.7918,1.7918,2.8332
3.0910,4.4188,2.7081,3.1355,5.2095,5.1417,2.8904,2.3026,2.4849,2.9957,3.1781,3.1781,2.9957,2.9957,3.1781,2.6391,3.0910,2.9957,4.6540,4.9904,4.9127,5.0434,5.1180,5.1930,4.6052,3.8712,3.5553,3.5835,3.9703,4.1431,4.1744,4.6634,4.7791,5.1299,5.5413,5.8972,5.3279,4.9972,4.6052,4.1431,4.1271,3.9512,3.8067,3.6376,3.9120,4.5218,4.9972,4.9200,4.5951,4.5326,4.8675,5.5175,3.4012,2.3026,2.3026,2.5649,2.1972,2.8904,2.9957,2.9957,3.2581,2.7726,2.7081,2.4849,1.7918,1.9459,2.1972,2.1972,2.4849
2.7081,3.6636,4.0604,4.1589,4.9345,4.9767,2.8332,2.4849,2.6391,2.6391,4.2341,4.3175,3.8918,3.1781,3.2581,3.2958,3.1355,3.4965,4.6540,4.8363,5.1120,5.5947,5.0370,4.6821,4.7536,4.2905,4.3438,3.9120,3.8286,3.9318,4.1589,4.6151,4.9558,4.9972,5.7004,5.8464,5.3891,5.0239,4.7622,4.4998,3.9512,4.0604,4.0431,3.7136,4.0775,4.1897,4.6052,4.7095,4.8828,4.6444,4.9767,5.4337,2.9444,2.0794,2.3026,2.0794,2.4849,2.7726,2.1972,2.7726,2.3979,3.0445,2.6391,2.0794,1.7918,2.1972,2.7081,2.5649,2.3026
3.2581,3.6376,3.7136,3.8067,5.0752,4.9628,2.5649,2.3026,2.6391,3.1781,3.6376,4.6821,4.1431,4.1589,3.8501,3.4340,3.7612,3.7136,4.5539,4.3567,4.7958,4.9628,5.0370,4.8752,4.7958,4.8283,4.7622,3.9120,3.9703,4.1431,4.1589,4.5539,4.9488,4.9558,5.3327,5.6454,5.3181,4.9628,4.8978,4.1589,4.0775,3.9318,3.4965,3.9120,4.4773,4.8752,4.7791,4.6728,4.6151,4.2485,4.8752,4.9972,3.0910,2.4849,2.8332,2.7081,2.5649,2.3026,2.3979,2.5649,2.7081,2.8904,2.1972,1.7918,2.5649,2.1972,2.3026,2.4849,2.9957
2.3026,3.3673,2.9444,3.3673,4.1271,2.6391,2.3979,1.7918,2.3026,2.9957,3.3322,3.8067,3.5835,2.9444,3.1781,3.3322,3.1781,3.4965,4.0775,4.1744,4.4998,4.6347,5.0173,5.0370,4.7185,5.0106,4.8283,3.9703,3.5553,3.8067,3.8712,4.4773,4.9273,4.8122,5.1059,5.2364,5.0239,4.7791,4.7274,4.0604,4.2767,3.7842,4.0073,3.8712,4.7958,5.0626,4.9972,4.7095,4.6052,4.3820,4.3041,4.7622,2.3026,2.0794,2.3026,2.3026,1.6094,2.7081,2.6391,2.3979,2.6391,2.3026,1.7918,2.1972,1.9459,2.0794,1.9459,1.7918,2.7726
