3.2581,2.9444,2.9957,2.7726,2.5649,2.7081,2.4849,2.5649,2.7081,2.5649,2.1972,2.1972,2.1972,2.3026,2.3026,2.1972,2.1972,2.1972,2.3979,2.1972,1.9459,2.3026,2.0794,1.9459,2.1972,1.9459,2.1972,2.0794,1.9459,2.1972,2.3979,2.3979,1.9459,2.1972,2.1972,2.1972,1.9459,2.1972,1.9459,1.9459,1.9459,2.1972,1.9459,1.9459,2.1972,1.9459,1.9459,1.9459,1.9459,1.9459,1.9459,1.9459,1.9459,2.0794,1.9459,1.9459
2.5649,2.5649,2.5649,2.1972,2.3026,2.0794,2.3979,2.1972,2.0794,2.3979,1.9459,2.1972,1.9459,1.9459,2.4849,1.9459,1.9459,2.0794,1.9459,1.9459,2.1972,3.5835,3.4340,3.4965,3.4340,2.1972,1.9459,2.0794,1.9459,2.0794,1.9459,2.1972,1.9459,1.9459,1.9459,1.9459,2.1972,2.0794,2.0794,1.9459,1.9459,2.3026,2.0794,1.9459,1.9459,2.1972,1.9459,1.9459,1.9459,2.1972,2.3979,1.9459,2.3979,1.9459,1.9459,2.0794
2.5649,2.5649,2.3026,2.1972,2.0794,1.9459,1.9459,1.9459,1.9459,1.9459,2.1972,1.9459,3.4965,3.3673,3.2581,3.2189,3.2581,2.0794,1.9459,3.3673,3.2581,2.9957,2.9444,2.8904,2.7726,2.6391,2.3026,1.9459,1.9459,1.9459,1.9459,2.1972,1.9459,1.9459,2.3979,2.1972,1.9459,1.9459,1.9459,1.9459,1.9459,1.9459,1.9459,2.1972,1.9459,1.9459,1.9459,2.1972,1.9459,1.9459,1.9459,1.9459,1.9459,2.0794,1.9459,1.9459
2.7081,2.3026,2.1972,2.6391,2.6391,2.7726,2.5649,1.9459,1.9459,2.0794,2.3026,2.7081,2.4849,2.3979,2.1972,2.1972,2.3026,2.4849,2.0794,2.0794,2.3026,2.4849,2.3026,2.5649,2.0794,2.3026,2.3026,1.9459,2.3026,1.9459,2.3026,2.0794,2.0794,1.9459,1.9459,1.9459,1.9459,1.9459,1.9459,2.1972,1.9459,1.9459,2.1972,2.0794,2.1972,1.9459,2.1972,1.9459,1.9459,1.9459,2.0794,1.9459,1.9459,2.1972,1.9459,1.9459
2.0794,1.9459,2.1972,2.1972,2.3026,2.1972,2.0794,2.3979,2.6391,2.1972,1.9459,2.0794,2.1972,2.0794,2.0794,2.4849,2.0794,2.0794,2.0794,2.1972,2.0794,2.4849,2.0794,2.3026,2.0794,2.4849,2.4849,1.9459,2.1972,2.0794,2.0794,2.0794,2.0794,2.3979,2.3026,1.9459,1.9459,1.9459,1.9459,2.1972,1.9459,2.3026,2.0794,2.1972,2.1972,1.9459,1.9459,1.9459,1.9459,1.9459,1.9459,1.9459,1.9459,1.9459,1.9459,1.9459
2.3026,2.0794,2.1972,2.0794,2.3979,2.5649,2.4849,2.5649,2.3979,2.6391,2.9444,2.8332,2.7081,2.7726,2.8904,2.9957,2.7726,2.4849,2.4849,2.4849,2.3979,2.7081,3.1355,2.6391,2.3026,2.6391,2.5649,2.6391,2.4849,2.3026,2.3979,2.6391,2.4849,2.6391,2.3979,2.3026,2.3026,2.3026,2.7081,2.6391,2.6391,2.4849,2.6391,2.4849,2.6391,2.4849,2.3026,1.9459,2.1972,1.9459,1.9459,1.9459,1.9459,1.9459,1.9459,1.9459
2.3979,2.1972,2.0794,2.1972,2.3979,2.1972,2.5649,2.5649,2.6391,2.3026,2.7081,2.9444,2.8332,2.7081,2.8332,2.7726,2.6391,2.5649,2.5649,2.5649,2.9444,3.0910,2.8332,2.6391,2.4849,2.6391,2.7081,2.7081,2.8904,2.8904,2.4849,2.5649,2.4849,2.4849,2.6391,2.4849,2.5649,2.3979,2.6391,2.5649,2.5649,2.5649,2.5649,2.3979,2.4849,2.5649,2.1972,2.3026,2.1972,1.9459,1.9459,1.9459,1.9459,1.9459,1.9459,1.9459
2.0794,2.0794,2.1972,2.1972,2.3979,2.3026,2.1972,2.4849,2.3026,2.3026,2.6391,2.7081,3.1781,2.9444,3.0445,2.9444,3.2581,3.0910,3.1355,3.1781,3.1781,3.2189,3.0910,2.8332,2.8332,2.9444,2.8332,2.8904,3.0445,2.8904,2.7726,2.9957,2.8904,2.5649,2.8904,2.7726,2.5649,2.7726,2.7726,2.8332,2.9957,2.8332,2.9957,2.4849,2.4849,2.1972,1.9459,2.1972,1.9459,2.0794,1.9459,1.9459,1.9459,1.9459,1.9459,1.9459
2.0794,1.9459,2.3979,2.0794,2.3026,2.4849,2.3026,2.5649,2.8332,2.8904,2.8332,2.4849,2.9957,2.9957,2.7081,3.1781,2.7081,2.9444,3.2958,2.9957,2.7081,2.9444,2.8904,2.9957,2.8332,2.7726,2.8332,3.1355,3.0910,3.0445,3.1781,2.7081,2.7726,2.9444,2.8332,2.7081,2.7081,2.6391,2.8904,2.7726,2.8904,2.9444,2.9444,2.6391,2.3979,2.1972,2.0794,2.3026,1.9459,2.3026,2.6391,1.9459,2.0794,2.0794,1.9459,1.9459
2.3026,2.3026,1.9459,1.9459,2.0794,2.0794,2.0794,2.1972,2.3979,2.3979,3.0445,2.8332,2.7081,2.9444,2.7081,2.9957,3.0910,3.1355,2.8904,2.8904,3.0445,2.9957,2.8904,2.5649,2.7726,2.5649,2.8332,2.5649,2.6391,2.6391,2.5649,2.9444,2.6391,2.8904,2.7081,2.6391,2.5649,2.7081,2.7081,2.7081,2.8332,2.7081,2.8332,2.5649,2.3026,2.4849,2.0794,2.1972,1.9459,2.0794,2.0794,1.9459,1.9459,2.1972,1.9459,1.9459
2.0794,2.0794,1.9459,1.9459,2.0794,2.0794,1.9459,1.9459,2.3979,2.1972,2.3026,2.7726,2.7726,2.9444,2.8904,2.7081,2.8904,2.8904,2.7081,2.9444,2.5649,2.7081,2.8332,2.6391,2.6391,2.7081,2.8904,2.9444,2.9957,2.7726,2.6391,2.8904,2.6391,2.6391,2.7726,2.7726,2.7081,2.6391,2.6391,2.8332,2.8332,2.7081,2.7081,2.5649,2.4849,2.4849,2.0794,2.3026,1.9459,2.0794,2.0794,1.9459,1.9459,1.9459,2.0794,1.9459
1.9459,2.3026,2.3026,1.9459,2.1972,2.1972,1.9459,2.3979,2.0794,2.1972,2.3979,2.5649,2.9444,2.6391,2.5649,2.6391,2.6391,2.7081,2.8904,2.7081,2.7081,2.7081,2.5649,2.8332,2.7081,2.7726,2.7081,2.8332,3.0445,2.7726,2.7081,2.9957,2.5649,2.7081,2.8332,2.7081,2.5649,2.6391,2.8332,2.6391,2.8332,2.7081,2.6391,2.3979,2.3026,2.3979,2.1972,1.9459,1.9459,1.9459,2.1972,1.9459,2.3026,2.0794,1.9459,1.9459
2.0794,1.9459,1.9459,2.0794,1.9459,1.9459,1.9459,2.1972,2.3979,2.0794,2.4849,2.5649,2.7726,2.7726,2.8904,3.0910,2.9444,2.9444,2.8332,2.8332,2.4849,2.5649,2.5649,2.7726,2.9444,2.7081,2.8904,2.7081,2.7081,2.9444,2.7081,2.8904,2.5649,2.4849,2.7081,2.6391,2.7726,2.7081,2.8904,2.9444,2.6391,2.7081,2.8332,2.3979,2.5649,2.4849,2.1972,1.9459,1.9459,2.0794,1.9459,1.9459,1.9459,1.9459,1.9459,1.9459
2.4849,2.0794,1.9459,1.9459,1.9459,2.0794,1.9459,1.9459,2.1972,2.3026,2.3979,2.3979,2.6391,2.8332,2.9444,2.8904,2.8332,2.7726,2.7081,2.8332,2.7081,2.5649,2.7726,2.6391,2.6391,2.5649,2.8332,2.9957,2.8332,2.8904,2.9444,2.6391,2.6391,2.8904,2.6391,2.5649,2.5649,2.8332,2.7081,2.7081,2.8332,2.6391,2.5649,2.3979,2.3979,2.1972,2.0794,2.3026,2.1972,1.9459,1.9459,1.9459,1.9459,1.9459,1.9459,1.9459
2.0794,1.9459,1.9459,2.1972,1.9459,1.9459,2.1972,1.9459,2.1972,2.0794,2.6391,2.3979,2.7081,2.8332,2.8904,2.7726,2.7081,2.5649,2.7081,2.7081,2.8904,2.3979,2.5649,2.5649,2.5649,2.6391,2.7081,2.7081,2.6391,2.7081,2.7081,2.7081,2.6391,2.4849,2.6391,2.6391,2.7081,2.6391,2.6391,2.5649,2.6391,2.8904,2.7726,2.4849,2.3026,2.1972,1.9459,2.0794,2.0794,1.9459,1.9459,1.9459,2.1972,2.1972,2.1972,1.9459
2.3026,1.9459,2.3026,1.9459,2.1972,1.9459,2.1972,1.9459,1.9459,2.0794,2.6391,2.4849,2.8332,2.8904,2.7726,2.7726,2.7726,2.4849,2.7081,2.5649,3.3673,2.7081,2.5649,2.4849,2.5649,2.9957,2.8332,3.0910,2.6391,2.7726,2.6391,2.7081,3.0910,2.5649,3.4340,2.8332,2.6391,2.6391,2.7081,2.5649,2.7726,2.7081,2.6391,2.3979,2.4849,2.3979,2.0794,2.0794,2.0794,2.0794,1.9459,1.9459,1.9459,1.9459,1.9459,1.9459
2.1972,1.9459,1.9459,1.9459,2.3026,1.9459,2.1972,1.9459,1.9459,2.0794,2.3979,2.5649,2.8904,2.6391,2.7081,2.7726,2.9444,2.5649,2.7081,2.8904,2.8332,3.0445,2.6391,2.5649,2.9444,2.5649,2.6391,2.6391,2.7726,2.5649,2.7081,2.5649,2.6391,2.7081,2.6391,2.7081,2.7081,2.7081,2.7726,2.8904,2.8332,2.5649,2.7726,2.4849,2.3979,2.1972,1.9459,2.0794,2.0794,1.9459,1.9459,2.1972,2.1972,1.9459,1.9459,1.9459
2.0794,2.1972,1.9459,2.3979,1.9459,1.9459,1.9459,2.3979,1.9459,2.1972,2.4849,2.4849,2.9444,2.7726,2.6391,2.7726,2.8332,2.6391,2.7081,2.5649,3.1355,3.0910,2.7726,2.5649,2.7081,2.7081,2.9444,2.8904,2.7081,2.7726,2.9957,2.6391,2.7081,2.6391,2.5649,2.5649,2.7081,2.5649,2.6391,2.7081,2.7081,2.5649,2.5649,2.6391,2.3026,2.3979,1.9459,2.0794,1.9459,2.1972,2.1972,1.9459,1.9459,1.9459,1.9459,1.9459
2.3979,1.9459,2.1972,2.1972,1.9459,2.1972,1.9459,1.9459,2.3026,2.1972,2.7726,2.5649,2.7726,2.8904,2.6391,2.7726,2.8332,2.7081,2.5649,2.7081,2.7081,2.9444,2.8332,2.8332,2.8904,2.7081,2.7726,2.7081,2.7726,2.6391,2.8904,2.4849,2.7081,2.4849,2.7726,2.7081,2.4849,2.5649,2.8332,2.7081,2.6391,2.7726,3.0445,2.3979,2.4849,2.1972,1.9459,1.9459,1.9459,2.1972,1.9459,1.9459,1.9459,1.9459,1.9459,1.9459
2.3979,1.9459,1.9459,2.1972,1.9459,1.9459,2.0794,2.1972,1.9459,2.1972,2.3979,2.3979,2.6391,2.8332,2.8904,2.8332,2.7081,2.7081,3.2189,3.0445,3.0910,3.0910,3.3673,3.0910,3.0910,2.7081,3.0445,2.9957,2.8332,2.8332,2.7726,3.0910,2.9957,2.7726,2.8332,2.6391,2.4849,2.5649,2.7081,2.7726,2.5649,2.7081,2.8332,2.7081,2.3026,2.1972,1.9459,1.9459,2.1972,1.9459,1.9459,1.9459,1.9459,2.1972,1.9459,1.9459
1.9459,1.9459,2.1972,2.1972,1.9459,2.3979,2.1972,1.9459,1.9459,2.0794,2.3979,2.6391,2.7081,2.5649,2.8332,2.7081,2.5649,2.9957,2.9957,2.5649,2.9957,2.7081,2.9444,2.7081,2.6391,3.0445,2.7726,2.8904,2.4849,2.6391,2.7726,3.1355,2.6391,3.1355,2.7726,2.8332,2.6391,2.5649,2.6391,2.6391,2.7081,2.6391,2.7081,2.3026,2.3026,2.1972,2.1972,2.1972,1.9459,1.9459,2.1972,1.9459,2.1972,2.1972,1.9459,1.9459
2.1972,1.9459,1.9459,2.4849,2.0794,2.0794,2.1972,1.9459,1.9459,2.3026,2.6391,2.3979,2.7726,2.8332,3.0910,2.7726,2.8332,2.9444,2.7081,2.7726,2.7081,2.7726,2.8904,2.9957,2.8332,2.7726,3.1781,2.9957,2.9444,2.6391,2.8904,2.7081,2.8904,2.5649,2.8332,2.8332,2.8332,2.8904,2.8904,2.6391,2.6391,2.6391,2.7081,2.4849,2.3979,2.3026,2.1972,1.9459,2.1972,1.9459,1.9459,1.9459,1.9459,1.9459,1.9459,1.9459
